# DESCRIPTION:
# Reference: T.C. Johnson, J.P. Werne, E.T. Brown, A. Abbott, M. Berke, B.A. Steinman, J. Halbur, S. Contreras, S. Grosshuesch, A. Deino, C.A. Scholz, R.P. Lyons, S. Schouten, and J.S. Sinninghe Damste. 2016. A progressively wetter climate in southern East Africa over the past 1.3 million years. Nature, 537(7619), 220-224. doi: 10.1038/nature19065.
# Data from: https://www.ncei.noaa.gov/access/paleo-search/study/21890. Accessed 07 Jan 2023.
# Comment: Years were converted to kyr.
# Comment: Several variables from the original dataset are not included here.

Depth [m],Age [ka BP],Ca [1000 Counts per minute]
343.5375,1199225,7.5447
343.5525,1199315,7.671
343.5675,1199405,7.53655
343.5825,1199495,7.27015
343.5975,1199585,6.96485
343.613,1199678,6.581
343.6285,1199771,6.2661
343.6435,1199861,6.0753
343.6585,1199951,5.96665
343.6735,1200041,5.8072
343.6885,1200131,5.5145
343.7035,1200221,5.24795
343.7185,1200311,4.9196
343.7335,1200401,4.74025
343.7485,1200491,4.4941
343.7635,1200581,4.3069
343.7785,1200671,4.0219
343.7935,1200761,3.81205
343.8085,1200851,3.6864
343.8235,1200941,3.55155
343.8385,1201031,3.19335
343.8535,1201121,2.8256
343.8685,1201211,2.6129
343.8835,1201301,2.488
343.8985,1201391,2.34435
343.9135,1201481,2.18915
343.9285,1201571,1.96735
343.9435,1201661,1.65115
343.9585,1201751,1.4584
343.9735,1201841,1.31715
343.9885,1201931,1.30175
344.004,1202024,1.31905
344.0195,1202117,1.36365
344.0345,1202207,1.4134
344.0495,1202297,1.4608
344.0645,1202387,1.4918
344.0795,1202477,1.5234
344.0945,1202567,1.5343
344.1095,1202657,1.5628
344.1245,1202747,1.5849
344.1395,1202837,1.63845
344.1545,1202927,1.6414
344.1695,1203017,1.6588
344.1845,1203107,1.64205
344.1995,1203197,1.6449
344.2145,1203287,1.6232
344.2295,1203377,1.61115
344.2445,1203467,1.5886
344.2595,1203557,1.5707
344.2745,1203647,1.5225
344.2895,1203737,1.6665
344.3045,1203827,1.6952
344.3195,1203917,1.7295
344.3345,1204007,1.75715
344.3495,1204097,1.6895
344.3645,1204187,1.7257
344.3795,1204277,1.7004
344.4085,1204451,1.69635
344.4235,1204541,1.66605
344.4385,1204631,1.6074
344.4535,1204721,1.6306
344.4685,1204811,1.61565
344.4835,1204901,1.65575
344.4985,1204991,1.69345
344.5135,1205081,1.69245
344.5285,1205171,1.70815
344.5435,1205261,1.7024
344.5585,1205351,1.75535
344.5735,1205441,1.85405
344.5885,1205531,2.0132
344.604,1205624,1.98945
344.6195,1205717,4.21335
344.6645,1205987,6.9232
344.6795,1206077,8.11805
344.6945,1206167,10.8618
344.7095,1206257,13.09845
344.7245,1206347,14.3425
344.7395,1206437,14.40005
344.7545,1206527,14.43575
344.7695,1206617,14.46695
344.7845,1206707,14.40085
344.7995,1206797,14.4421
344.8145,1206887,14.41545
344.8295,1206977,14.41305
344.8445,1207067,14.4618
344.8595,1207157,14.57415
344.8745,1207247,14.6255
344.8895,1207337,14.62845
344.9045,1207427,14.57585
344.9195,1207517,14.5635
344.9345,1207607,14.58225
344.9495,1207697,12.3492
344.9645,1207787,9.59775
344.9795,1207877,8.3603
344.9945,1207967,5.717
345.01,1208060,3.50555
345.0255,1208153,2.3665
345.0405,1208243,2.45335
345.0555,1208333,2.5879
345.0705,1208423,2.83835
345.0855,1208513,3.15335
345.1005,1208603,3.3301
345.1155,1208693,3.52505
345.1305,1208783,3.65235
345.1455,1208873,3.79605
345.1605,1208963,3.98925
345.1755,1209053,4.23965
345.1905,1209143,4.47915
345.2055,1209233,4.74665
345.2205,1209323,4.88245
345.2355,1209413,4.93905
345.2505,1209503,5.09
345.2655,1209593,5.21605
345.2805,1209683,5.3328
345.2955,1209773,5.5101
345.3105,1209863,5.60185
345.3255,1209953,5.76885
345.3405,1210043,5.8098
345.3555,1210133,5.83055
345.3705,1210223,5.74285
345.3855,1210313,5.557
345.4005,1210403,5.5132
345.416,1210496,5.52635
345.4315,1210589,5.5904
345.4465,1210679,5.75775
345.4615,1210769,6.4866
345.526,1211156,6.5728
345.546,1211276,6.5397
345.566,1211396,7.11145
345.586,1211516,7.15265
345.606,1211636,7.11215
345.626,1211756,7.04335
345.646,1211876,6.9029
345.666,1211996,6.8299
345.686,1212116,6.6115
345.706,1212236,6.52375
345.726,1212356,6.32815
345.746,1212476,6.21615
345.766,1212596,6.1184
345.786,1212716,5.991
345.806,1212836,5.8973
345.826,1212956,5.80585
345.846,1213076,5.6221
345.866,1213196,5.446
345.886,1213316,5.1361
345.906,1213436,4.1053
345.926,1213556,3.74635
345.946,1213676,3.5228
345.966,1213796,2.8934
345.986,1213916,3.0975
346.006,1214036,3.02755
346.026,1214156,3.1351
346.046,1214276,3.2988
346.066,1214396,3.54415
346.086,1214516,3.6428
346.106,1214636,3.8007
346.126,1214756,3.77715
346.146,1214876,3.9469
346.166,1214996,4.0298
346.186,1215116,4.14005
346.206,1215236,4.2781
346.226,1215356,4.29495
346.246,1215476,4.41
346.266,1215596,4.5909
346.286,1215716,5.2942
346.306,1215836,5.65745
346.326,1215956,5.94745
346.37,1216220,6.18215
346.39,1216340,6.11875
346.41,1216460,5.82805
346.43,1216580,5.9195
346.45,1216700,5.93165
346.47,1216820,6.0961
346.49,1216940,6.08305
346.51,1217060,6.25295
346.53,1217180,6.2975
346.55,1217300,6.5282
346.57,1217420,6.4352
346.59,1217540,6.50995
346.61,1217660,6.6543
346.63,1217780,6.74145
346.65,1217900,6.9142
346.67,1218020,7.00565
346.69,1218140,6.9071
346.71,1218260,6.2559
346.73,1218380,6.01255
346.75,1218500,5.75355
346.77,1218620,5.5374
346.79,1218740,5.4279
346.81,1218860,5.26645
346.83,1218980,5.1101
346.85,1219100,4.9108
346.87,1219220,4.6247
346.89,1219340,4.4016
346.91,1219460,4.23115
346.93,1219580,4.0135
346.95,1219700,3.8157
346.97,1219820,3.7222
346.99,1219940,3.4733
347.01,1220018.35,3.1568
347.03,1220055.04,2.8706
347.05,1220091.73,2.7868
347.07,1220128.43,2.75545
347.09,1220165.12,2.9114
347.11,1220201.81,3.11975
347.13,1220238.51,3.2554
347.15,1220275.2,3.48715
347.17,1220311.89,3.72785
347.19,1220348.59,3.81
347.21,1220385.28,3.9954
347.23,1220421.97,4.1652
348.03,1221889.7,4.3067
348.046,1221919.06,4.41655
348.0625,1221949.33,4.61285
348.079,1221979.6,4.79165
348.095,1222008.96,5.0116
348.111,1222038.31,5.1826
348.127,1222067.67,5.36555
348.143,1222097.02,5.53805
348.175,1222155.73,5.65245
348.1915,1222186,5.8371
348.208,1222216.27,5.73455
348.224,1222245.63,5.55445
348.24,1222274.98,5.3051
348.256,1222304.34,5.05255
348.272,1222333.69,4.8311
348.288,1222363.05,4.58635
348.3045,1222393.32,4.3909
348.321,1222423.59,4.2476
348.337,1222452.95,3.9956
348.353,1222482.3,3.7936
348.369,1222511.66,3.66355
348.385,1222541.01,3.548
348.401,1222570.37,3.3329
348.4175,1222600.64,3.0865
348.434,1222630.91,2.89955
348.45,1222660.26,2.7524
348.466,1222689.62,2.61525
348.482,1222718.97,2.54525
348.498,1222748.33,2.52455
348.514,1222777.68,2.4056
348.5305,1222807.95,2.39735
348.547,1222838.23,2.4121
348.563,1222867.58,2.42835
348.579,1222896.94,2.42615
348.595,1222926.29,2.4308
348.611,1222955.64,2.42525
348.627,1222985,2.355
348.6435,1223015.27,2.46495
348.66,1223045.54,2.7502
348.676,1223074.9,2.83915
348.692,1223104.25,2.8724
348.708,1223133.61,2.9231
348.724,1223162.96,2.9274
348.74,1223192.32,2.88245
348.7565,1223222.59,2.81165
348.773,1223252.86,2.72575
348.789,1223282.21,2.6497
349.695,1224944.42,2.78945
349.711,1224973.78,3.04965
349.727,1225003.13,3.36105
349.743,1225032.48,3.5717
349.7595,1225062.76,4.3993
349.776,1225093.03,5.17215
349.792,1225122.38,5.98915
349.808,1225151.74,6.7064
349.824,1225181.09,6.81745
349.84,1225210.45,6.7902
349.856,1225239.8,6.6911
349.8725,1225270.07,6.4655
349.889,1225300.35,6.44575
349.905,1225329.7,6.522
349.921,1225359.05,6.55515
349.937,1225388.41,6.6374
349.953,1225417.76,6.80435
349.969,1225447.12,6.8926
349.9855,1225477.39,6.99005
350.002,1225507.66,7.0353
350.018,1225537.02,6.92555
350.034,1225566.37,6.75505
350.05,1225595.73,6.5266
350.066,1225625.08,6.397
350.082,1225654.44,5.6588
350.0985,1225684.71,5.00245
350.115,1225714.98,4.5032
350.131,1225744.33,4.1495
350.147,1225773.69,4.34355
350.163,1225803.04,4.74515
350.179,1225832.4,5.1848
350.195,1225861.75,5.6708
350.211,1225891.11,6.03125
350.2275,1225921.38,6.48465
350.244,1225951.65,7.1183
350.26,1225981.01,7.60705
350.276,1226010.36,7.7056
350.292,1226039.72,7.83275
350.308,1226069.07,8.13345
350.324,1226098.42,8.3694
350.3405,1226128.7,8.6963
350.357,1226158.97,8.9285
350.373,1226188.32,9.41775
350.389,1226217.68,9.91575
350.405,1226247.03,11.09905
350.421,1226276.39,11.3446
350.437,1226305.74,11.66925
350.4535,1226336.01,11.92085
350.47,1226366.29,12.25835
350.486,1226395.64,12.4098
350.524,1226465.36,12.7433
350.542,1226498.38,13.0251
350.56,1226531.41,13.376
350.578,1226564.43,13.4946
350.596,1226597.45,13.5285
350.614,1226630.48,13.6123
350.632,1226663.5,14.11225
350.65,1226696.53,14.6767
350.668,1226729.55,15.1057
350.686,1226762.57,15.6276
350.704,1226795.6,16.1059
350.722,1226828.62,16.5179
350.74,1226861.64,16.73105
350.758,1226894.67,16.78815
350.776,1226927.69,15.88105
350.794,1226960.72,15.7717
350.812,1226993.74,15.3485
350.83,1227026.76,14.94435
350.848,1227059.79,14.52485
350.866,1227092.81,14.24435
350.884,1227125.84,13.71435
350.902,1227158.86,13.3803
350.92,1227191.88,13.1854
350.938,1227224.91,13.1911
350.956,1227257.93,13.24515
350.974,1227290.96,13.4262
350.992,1227323.98,13.61345
351.01,1227357,13.6551
351.028,1227390.03,13.65215
351.046,1227423.05,13.70305
351.064,1227456.08,13.69885
351.082,1227489.1,13.8157
351.1,1227522.12,14.05255
351.118,1227555.15,14.46345
351.136,1227588.17,15.1739
351.154,1227621.2,15.90535
351.172,1227654.22,16.5444
351.19,1227687.24,17.3437
351.208,1227720.27,18.06795
351.226,1227753.29,18.79795
351.244,1227786.32,19.48425
351.262,1227819.34,19.928
351.28,1227852.36,20.0771
351.298,1227885.39,20.20525
351.316,1227918.41,20.2418
351.334,1227951.44,20.0929
351.352,1227984.46,19.8769
351.37,1228017.48,19.9801
351.388,1228050.51,20.19435
351.406,1228083.53,22.9387
351.424,1228116.56,26.69945
351.442,1228149.58,26.99975
351.46,1228182.6,26.7227
351.478,1228215.63,26.62645
351.496,1228248.65,26.4235
351.5145,1228282.59,26.6075
351.533,1228316.53,26.91725
351.551,1228349.56,26.83535
351.569,1228382.58,26.7266
351.587,1228415.61,26.7547
351.605,1228448.63,26.8174
351.623,1228481.65,26.81525
351.641,1228514.68,26.9089
351.659,1228547.7,26.99
351.677,1228580.73,27.2499
351.695,1228613.75,27.4721
351.713,1228646.77,27.61
351.731,1228679.8,27.6224
351.764,1228740.34,27.51975
351.782,1228773.37,24.69045
351.8,1228806.39,20.77155
351.818,1228839.41,20.3575
351.836,1228872.44,20.47805
351.854,1228905.46,20.33625
351.872,1228938.48,20.40195
351.89,1228971.51,20.2354
351.908,1229004.53,20.0573
351.926,1229037.56,19.9227
351.944,1229070.58,20.0972
351.962,1229103.6,20.1416
351.98,1229136.63,20.01415
351.998,1229169.65,19.6781
352.016,1229202.68,19.4486
352.034,1229235.7,19.06155
352.052,1229268.72,18.51145
352.07,1229301.75,18.125
352.088,1229334.77,17.7944
352.106,1229367.8,17.4916
352.124,1229400.82,17.2002
352.142,1229433.84,17.02805
352.16,1229466.87,16.89285
352.178,1229499.89,16.73425
352.196,1229532.92,16.46675
352.2145,1229566.86,16.1626
352.233,1229600.8,15.7923
352.251,1229633.82,15.44065
352.269,1229666.85,15.03115
352.287,1229699.87,14.8621
352.305,1229732.89,14.46455
352.323,1229765.92,14.0171
352.341,1229798.94,13.7597
352.359,1229831.97,13.78645
352.377,1229864.99,13.80355
352.395,1229898.01,13.85585
352.413,1229931.04,13.8898
352.431,1229964.06,13.9092
352.449,1229997.09,13.99535
352.467,1230030.11,14.00235
352.485,1230063.13,13.96195
352.503,1230096.16,13.9213
352.521,1230129.18,13.87375
352.539,1230162.21,13.8457
352.557,1230195.23,13.84435
352.575,1230228.25,13.983
352.593,1230261.28,14.0835
352.611,1230294.3,14.09025
352.629,1230327.33,14.1687
352.647,1230360.35,14.16265
352.665,1230393.37,14.1957
352.683,1230426.4,14.27745
352.701,1230459.42,14.3246
352.719,1230492.45,14.4177
352.737,1230525.47,14.47975
352.755,1230558.49,14.5325
352.773,1230591.52,14.6714
352.791,1230624.54,14.72945
352.809,1230657.57,14.73835
352.827,1230690.59,14.78855
352.845,1230723.61,14.8252
352.863,1230756.64,14.9502
352.881,1230789.66,15.13965
352.899,1230822.69,15.2963
352.917,1230855.71,15.3797
352.935,1230888.73,15.38795
352.953,1230921.76,15.3536
353.0215,1231047.43,15.37625
353.0365,1231074.95,15.36835
353.0515,1231102.47,15.40515
353.0665,1231129.99,15.64545
353.0815,1231157.51,16.1058
353.0965,1231185.03,16.83385
353.1115,1231212.55,17.9955
353.1265,1231240.07,19.6447
353.1415,1231267.59,20.72845
353.1565,1231295.11,21.9677
353.1715,1231322.63,22.8978
353.1865,1231350.15,23.92205
353.2015,1231377.67,25.0316
353.2695,1231502.43,25.2174
353.2845,1231529.95,25.29305
353.2995,1231557.47,25.5409
353.3145,1231584.99,25.73145
353.3295,1231612.51,25.89655
353.3445,1231640.03,26.4891
353.3595,1231667.55,26.94555
353.3745,1231695.07,27.15505
353.3895,1231722.59,27.84795
353.4045,1231750.11,28.7231
353.4195,1231777.63,29.39385
353.4345,1231805.15,29.7349
353.4495,1231832.67,30.38045
353.4645,1231860.19,31.10575
353.4795,1231887.71,30.67465
353.4945,1231915.23,30.54415
353.5095,1231942.75,30.8686
353.5245,1231970.27,29.3061
353.5395,1231997.79,27.6625
353.5545,1232025.31,26.06645
353.5695,1232052.83,25.4361
353.5845,1232080.35,24.75605
353.5995,1232107.87,23.91815
353.6145,1232135.39,23.11305
353.6295,1232162.91,22.2664
353.6445,1232190.43,20.9726
353.6595,1232217.95,19.8419
353.7445,1232373.89,18.9917
353.7595,1232401.41,17.64495
353.7745,1232428.93,16.10845
353.7895,1232456.45,14.61575
353.8045,1232483.97,13.1346
353.8195,1232511.49,11.11615
353.8345,1232539.01,8.53665
353.8495,1232566.53,6.65315
353.8645,1232594.05,5.03305
353.8795,1232621.57,2.72085
353.8945,1232649.09,2.6987
353.9095,1232676.61,2.6567
353.9245,1232704.13,2.44575
353.9395,1232731.65,2.25395
353.9545,1232759.17,2.1717
353.9695,1232786.69,2.0258
353.9845,1232814.21,1.91325
353.9995,1232841.73,1.91135
354.0145,1232869.25,1.95255
354.0295,1232896.77,1.98615
354.0445,1232924.29,1.9395
354.0595,1232951.81,1.9169
354.0745,1232979.33,2.1497
354.0895,1233006.85,2.396
354.1045,1233034.37,2.59505
354.1195,1233061.89,2.71285
354.1345,1233089.41,2.71365
354.1495,1233116.93,2.706
354.165,1233145.37,2.7246
354.1805,1233173.81,2.77005
354.1955,1233201.33,3.15245
354.2105,1233228.85,3.8237
354.2255,1233256.37,4.46445
354.2405,1233283.89,4.96865
354.2555,1233311.41,5.6158
354.2705,1233338.93,5.89015
354.2855,1233366.45,5.9528
354.3005,1233393.97,6.12605
354.4035,1233582.94,6.3142
354.4185,1233610.46,6.78235
354.4335,1233637.98,7.7477
354.4485,1233665.5,8.29775
354.4635,1233693.02,8.5944
354.4785,1233720.54,8.76785
354.4935,1233748.06,8.6337
354.5085,1233775.58,8.5328
354.5235,1233803.1,8.5882
354.5385,1233830.62,8.70905
354.5535,1233858.14,8.80855
354.5685,1233885.66,8.80755
354.5835,1233913.18,8.5072
354.5985,1233940.7,7.9479
354.6135,1233968.22,7.40545
354.6285,1233995.74,7.15955
354.6435,1234023.26,6.6846
354.6585,1234050.78,6.995
354.6735,1234078.3,8.9831
354.6885,1234105.82,8.87815
354.7035,1234133.34,8.73755
354.7185,1234160.86,8.53855
354.7335,1234188.38,8.48635
354.7485,1234215.9,8.54245
354.7635,1234243.42,8.4852
354.7785,1234270.94,8.49175
354.7935,1234298.46,8.9207
354.8085,1234325.98,9.6076
354.8235,1234353.5,10.22465
354.8385,1234381.02,10.83395
354.8535,1234408.54,11.5116
354.8685,1234436.06,12.22695
354.8835,1234463.58,13.0018
354.8985,1234491.1,14.04045
354.9135,1234518.62,14.80095
354.9285,1234546.14,15.3499
354.9435,1234573.66,15.9446
354.9585,1234601.18,16.1352
354.9735,1234628.7,14.9001
354.9885,1234656.22,15.44395
355.0035,1234683.74,16.04815
355.0185,1234711.26,16.4636
355.0335,1234738.78,16.2621
355.0485,1234766.3,16.3782
355.0635,1234793.82,16.58325
355.0785,1234821.34,16.6704
355.0935,1234848.86,16.7324
355.1085,1234876.38,16.61715
355.124,1234904.81,16.57015
355.1695,1234988.29,16.5168
355.1845,1235015.81,16.54085
355.1995,1235043.33,16.6045
355.2145,1235070.85,16.479
355.2295,1235098.37,15.9248
355.2445,1235125.89,15.3455
355.2805,1235191.94,15.2049
355.2955,1235219.46,15.11125
355.311,1235247.9,15.05455
355.3265,1235276.33,14.82
355.3415,1235303.85,14.5216
355.3565,1235331.37,14.3395
355.3715,1235358.89,14.1896
355.3865,1235386.41,14.13
355.4015,1235413.93,14.1708
355.4165,1235441.45,14.2489
355.4315,1235468.97,14.4419
355.4465,1235496.49,14.7131
355.4615,1235524.01,15.06135
355.53,1235649.69,15.09325
355.55,1235686.38,15.14645
355.57,1235723.07,15.27815
355.59,1235759.77,15.11975
355.61,1235796.46,15.37735
355.63,1235833.15,15.7681
355.65,1235869.85,16.25995
355.67,1235906.54,16.51435
355.69,1235943.23,16.5312
355.71,1235979.93,16.82625
355.73,1236016.62,17.06105
355.75,1236053.31,17.4974
355.77,1236090.01,17.824
355.79,1236126.7,18.2618
355.81,1236163.39,18.5773
355.83,1236200.09,18.7981
355.85,1236236.78,18.85915
355.87,1236273.47,18.5618
355.89,1236310.17,18.52775
355.91,1236346.86,18.89165
355.93,1236383.55,18.8758
355.95,1236420.25,19.0154
355.97,1236456.94,18.7039
355.99,1236493.63,18.307
356.01,1236530.33,17.5186
356.03,1236567.02,16.75555
356.05,1236603.71,16.21835
356.07,1236640.41,15.52515
356.09,1236677.1,15.12595
356.11,1236713.79,14.4476
356.13,1236750.49,14.49215
356.15,1236787.18,14.65805
356.17,1236823.87,14.80495
356.19,1236860.57,14.49625
356.247,1236965.14,14.4538
356.267,1237001.83,14.33825
356.287,1237038.53,14.35925
356.307,1237075.22,14.79145
356.327,1237111.91,15.0113
356.347,1237148.61,14.9245
356.367,1237185.3,15.3792
356.387,1237221.99,15.6635
356.407,1237258.69,16.25285
356.427,1237295.38,16.6687
356.447,1237332.07,17.6491
356.467,1237368.77,18.56585
356.487,1237405.46,18.5934
356.507,1237442.15,19.28775
356.527,1237478.85,19.4135
356.547,1237515.54,19.33925
356.567,1237552.23,19.4132
356.587,1237588.93,19.5986
356.607,1237625.62,19.35545
356.627,1237662.31,19.01025
356.647,1237699.01,18.29785
356.667,1237735.7,17.6579
356.687,1237772.39,17.0235
356.707,1237809.09,16.4692
356.727,1237845.78,15.6734
356.747,1237882.47,14.61245
356.767,1237919.17,13.56295
356.787,1237955.86,12.4269
356.807,1237992.55,11.3868
356.827,1238029.25,10.8293
356.847,1238065.94,9.88505
356.867,1238102.63,8.8746
356.887,1238139.33,8.7914
356.907,1238176.02,7.914
356.927,1238212.71,7.5327
356.947,1238249.41,7.2651
356.967,1238286.1,6.2981
356.987,1238322.79,5.1577
357.007,1238359.49,4.4225
357.027,1238396.18,4.13315
357.047,1238432.87,4.266
357.067,1238469.57,4.52035
357.087,1238506.26,4.7749
357.107,1238542.95,4.8861
357.127,1238579.65,5.17325
357.147,1238616.34,5.6072
357.167,1238653.03,6.2427
357.187,1238689.73,6.92705
357.207,1238726.42,7.76675
357.227,1238763.11,7.7628
358.02,1240218,7.57305
358.034,1240243.69,7.4785
358.048,1240269.37,7.3271
358.062,1240295.06,7.30185
358.076,1240320.74,7.24865
358.09,1240346.43,7.2123
358.104,1240372.11,7.1798
358.132,1240423.48,7.3996
358.146,1240449.17,8.28145
358.16,1240474.85,10.17755
358.174,1240500.54,12.1086
358.188,1240526.22,13.85635
358.202,1240551.91,15.7442
358.216,1240577.6,17.6624
358.23,1240603.28,18.7511
358.244,1240628.97,20.34675
358.258,1240654.65,21.2881
358.272,1240680.34,22.06925
358.286,1240706.02,22.0964
358.3,1240731.71,23.2347
358.314,1240757.39,24.3653
358.328,1240783.08,25.42845
358.342,1240808.76,26.89965
358.356,1240834.45,28.2984
358.37,1240860.13,29.19695
358.384,1240885.82,30.43165
358.398,1240911.5,31.5318
358.412,1240937.19,32.82495
358.436,1240981.22,32.6224
358.45,1241006.91,31.68095
358.464,1241032.59,30.38585
358.478,1241058.28,29.31545
358.492,1241083.96,27.87045
358.506,1241109.65,26.53285
358.531,1241155.51,25.8936
358.559,1241206.88,24.6729
358.573,1241232.57,23.7058
358.587,1241258.26,23.10025
358.601,1241283.94,23.67455
358.615,1241309.63,23.1159
358.629,1241335.31,22.20395
358.643,1241361,21.7995
358.657,1241386.68,21.3299
358.671,1241412.37,20.5487
358.685,1241438.05,20.6151
358.699,1241463.74,21.33405
358.713,1241489.42,21.23865
358.727,1241515.11,20.5377
358.741,1241540.79,20.8416
358.755,1241566.48,20.53085
358.769,1241592.16,20.2996
358.783,1241617.85,19.8646
358.797,1241643.53,19.66235
