# DESCRIPTION:
# Reference: Erhardt, T et al. (2019): Decadal-scale progression of the onset of Dansgaard–Oeschger warming events. Climate of the Past, 15(2), 811-825, https://doi.org/10.5194/cp-15-811-2019.
# Data from: https://doi.org/10.1594/PANGAEA.896736. Accessed 07 Jan 2023.
# Comment: Data was not modified in any way.

Age [ka BP],Na+ [ng/g],Ca2+ [ng/g]
50.225,38.48988,86.40939
50.235,42.83683,77.41891
50.245,29.07998,61.28707
50.255,33.42207,89.2198
50.265,25.83313,84.84755
50.275,42.50283,87.76024
50.285,39.24128,85.47791
50.295,49.96639,96.06664
50.305,57.20632,106.80202
50.315,42.16617,91.38024
50.325,29.03477,69.2011
50.335,62.78992,98.95349
50.345,42.67428,82.62723
50.355,57.1295,92.32038
50.365,45.5298,96.10543
50.375,35.16877,86.27685
50.385,39.97389,71.19394
50.395,53.22913,71.7309
50.405,46.06667,65.49692
50.415,64.58367,90.7185
50.425,37.83321,66.65245
50.435,48.73316,64.38336
50.445,39.36329,61.97513
50.455,40.88572,75.42312
50.465,43.61104,64.70713
50.475,47.91836,87.27665
50.485,51.33947,110.59298
50.495,48.80784,132.44194
50.505,31.18092,74.05877
50.515,55.62669,71.01018
50.525,46.40295,83.45335
50.535,44.17709,89.15456
50.545,44.20853,83.24634
50.555,33.80474,63.26054
50.565,38.07261,59.07028
50.575,46.31309,88.3626
50.585,43.01313,83.46698
50.595,38.88399,77.11933
50.605,24.52438,59.51236
50.615,48.40351,64.23488
50.625,52.5279,57.9074
50.635,41.33214,68.81238
50.645,31.72153,54.3932
50.655,37.70084,56.99152
50.665,35.92167,53.657
50.675,41.60172,72.34533
50.685,30.58196,57.85836
50.695,52.19872,72.37587
50.705,48.04397,81.99794
50.715,61.54544,83.83427
50.725,49.10846,79.54883
50.735,50.57576,84.59431
50.745,46.8298,59.72828
50.755,39.53801,71.25141
50.765,41.18257,70.23161
50.775,32.63558,56.15864
50.785,39.47443,98.13144
50.795,40.52142,68.22222
50.805,22.42311,70.56102
50.815,35.93831,59.5151
50.825,43.10712,69.7085
50.835,29.45864,64.17976
50.845,32.82189,72.00608
50.855,45.69169,73.18835
50.865,32.04183,80.01327
50.875,25.03917,70.63374
50.885,33.37334,76.09569
50.895,49.16566,85.1139
50.905,31.73615,87.01566
50.915,39.90384,74.99827
50.925,33.88486,71.35151
50.935,34.91259,77.70487
50.945,40.12988,75.18725
50.955,51.91669,82.69787
50.965,34.14657,79.224
50.975,23.83462,64.84421
50.985,46.32203,60.71828
50.995,46.95207,69.71873
51.005,33.62955,62.61899
51.015,44.75275,73.50632
51.025,32.27696,63.7268
51.035,29.31184,67.87561
51.045,41.20436,74.63904
51.055,39.442,93.98792
51.065,43.52885,78.57068
51.075,50.60372,104.10212
51.085,30.15393,53.75473
51.095,40.4343,72.01569
51.105,37.2818,73.91245
51.115,40.1653,67.72176
51.125,38.76718,80.54093
51.135,34.2124,82.49916
51.145,27.09096,66.08524
51.155,40.08284,72.43954
51.165,36.91872,67.43523
51.175,38.16526,74.66847
51.185,40.06092,86.6412
51.195,31.83815,62.33872
51.205,31.42521,68.81553
51.215,38.78648,110.68423
51.225,41.94477,75.93838
51.235,29.98391,59.3707
51.245,29.61432,64.13729
51.255,35.21074,66.09856
51.265,38.35404,65.49091
51.275,39.95903,74.95417
51.285,35.94137,69.12224
51.295,35.79931,62.48523
51.305,43.10569,59.49798
51.315,38.88872,65.07863
51.325,41.97499,71.99178
51.335,28.55032,58.97093
51.345,32.87004,59.97797
51.355,25.78158,50.11806
51.365,40.90672,56.71379
51.375,52.50567,64.00272
51.385,31.13588,52.63402
51.395,37.55142,58.23894
51.405,25.5068,56.0126
51.415,35.22143,59.95238
51.425,47.47796,72.26079
51.435,31.69398,55.47776
51.445,39.95857,63.09021
51.455,36.92651,63.14475
51.465,51.35184,74.21834
51.475,55.58748,76.01355
51.485,34.32902,67.0744
51.495,42.54759,73.02526
51.505,21.22894,69.43624
51.515,33.11213,75.40535
51.525,37.63734,62.99898
51.535,34.30403,73.79807
51.545,46.01777,70.05839
51.555,44.27807,89.71369
51.565,34.87343,66.37538
51.575,33.93454,64.0538
51.585,29.02311,58.25355
51.595,29.89072,44.39753
51.605,32.78193,43.28036
51.615,22.76653,39.13727
51.625,25.0205,46.26427
51.635,32.56953,40.58555
51.645,39.15881,49.00822
51.655,26.38744,43.70141
51.665,28.72005,42.6435
51.675,23.66907,42.1298
51.685,26.5192,41.94924
51.695,20.54303,42.92534
51.705,20.88514,39.48379
51.715,27.39922,48.55813
51.725,25.38216,49.46691
51.735,25.22994,47.19929
51.745,28.71479,46.09624
51.755,31.43729,51.25748
51.765,25.16206,46.58358
51.775,28.78592,51.66284
51.785,26.80647,46.46952
51.795,26.18526,59.95269
51.805,23.08407,41.49209
51.815,32.35699,47.61429
51.825,31.8465,46.17753
51.835,24.09496,45.61462
51.845,33.04749,47.28691
51.855,25.79481,48.05462
51.865,29.18651,46.32338
51.875,28.20004,43.24576
51.885,26.33464,44.6069
51.895,22.8,41.35074
51.905,35.28266,52.69406
51.915,28.75324,44.25389
51.925,20.78899,41.71827
51.935,22.25964,49.98015
51.945,20.13189,50.92195
51.955,28.37391,49.61526
51.965,39.32751,50.13698
51.975,34.54051,49.27697
51.985,33.07389,61.13312
51.995,31.42043,52.3046
52.005,41.01629,68.80248
52.015,39.25988,54.3858
52.025,33.08132,53.31045
52.035,22.50514,42.52597
52.045,33.07996,41.5022
52.055,30.94296,50.62881
52.065,23.88613,49.54304
52.075,29.07602,48.61908
52.085,30.34323,59.35912
52.095,28.26037,66.65607
52.105,28.37116,50.68815
52.115,22.36763,51.88254
52.125,29.37799,55.62274
52.135,27.88411,64.56599
52.145,33.69423,72.88377
52.155,27.59719,59.0343
52.165,35.98539,55.95236
52.175,27.90274,53.7772
52.185,28.50171,58.07282
52.195,49.47919,58.77897
52.205,23.48295,48.60604
52.215,36.33373,51.881
52.225,28.39134,51.10757
52.235,35.21748,70.48286
52.245,26.04375,71.83483
52.255,30.25757,71.94172
52.265,27.88855,49.36004
52.275,30.05367,42.1257
52.285,29.76123,46.07089
52.295,29.49742,43.74756
52.305,17.82703,43.47684
52.315,35.24191,50.26611
52.325,27.98491,42.78004
52.335,26.8988,50.70245
52.345,27.10047,50.94216
52.355,26.95527,58.52363
52.365,23.6834,38.20573
52.375,26.47169,49.76907
52.385,32.87444,46.64061
52.395,21.6953,44.90207
52.405,26.64273,47.49506
52.415,26.59674,56.214
52.425,22.23576,50.55701
52.435,22.80489,49.05939
52.445,30.02707,48.33175
52.455,31.30972,43.76844
52.465,26.76078,45.37724
52.475,29.67433,63.26232
52.485,27.64908,54.40718
52.495,20.63717,47.41012
52.505,29.07292,47.20172
52.515,21.89148,45.06017
52.525,26.1303,42.13956
52.535,32.14305,50.90416
52.545,27.99058,40.62005
52.555,28.75695,50.80023
52.565,22.62001,44.69756
52.575,27.26314,42.43699
52.585,26.18929,39.35725
52.595,28.38521,48.55648
52.605,36.39827,49.23947
52.615,28.39235,47.05421
52.625,23.02059,47.16165
52.635,34.39643,45.73991
52.645,24.98595,41.73715
52.655,28.91991,46.23846
52.665,39.07896,46.35122
52.675,32.0848,44.3409
52.685,35.05604,36.67816
52.695,22.59625,43.93886
52.705,24.38141,46.66419
52.715,25.66917,44.14453
52.725,26.29655,46.09453
52.735,30.92853,57.57753
52.745,25.73368,43.86554
52.755,26.59372,47.09599
52.765,23.20054,48.39767
52.775,22.33044,45.81247
52.785,23.94851,49.44046
52.795,28.90633,44.53283
52.805,20.36362,42.55562
52.815,40.55698,50.77241
52.825,26.58985,41.45073
52.835,28.92358,52.22305
52.845,21.50301,40.28003
52.855,27.73998,44.66371
52.865,27.17834,45.64952
52.875,24.0845,41.66185
52.885,25.50402,43.29585
52.895,26.48479,45.52897
52.905,24.17172,39.65111
52.915,27.90388,42.13637
52.925,40.25348,47.74608
52.935,33.28731,42.63077
52.945,28.11574,42.9842
52.955,25.88771,46.66795
52.965,20.77668,42.92428
52.975,35.39236,55.4011
52.985,22.56242,42.22918
52.995,28.17732,41.79314
53.005,26.00409,43.6162
53.015,31.94572,51.24355
53.025,31.16128,51.20436
53.035,24.11705,39.59704
53.045,23.81333,38.18788
53.055,35.83356,59.16719
53.065,27.90776,41.79078
53.075,32.8104,36.4389
53.085,36.49225,40.96872
53.095,31.09223,61.46938
53.105,36.83188,49.22677
53.115,34.40155,52.60892
53.125,27.8556,37.28857
53.135,16.64509,26.88986
53.145,25.22541,34.47729
53.155,27.22161,46.11638
53.165,27.70805,33.47915
53.175,21.76372,40.86431
53.185,29.4326,42.89905
53.195,35.7245,34.66684
53.205,26.99873,65.70162
53.215,30.70577,48.13413
53.225,27.11797,37.45317
53.235,26.58714,32.36371
53.245,27.68953,37.89105
53.255,34.1726,48.38905
53.265,18.93444,43.90525
53.275,32.04238,48.05294
53.285,25.64161,40.57891
53.295,26.93413,42.50425
53.305,34.49723,55.72344
53.315,28.02693,45.88359
53.325,28.7341,39.10516
53.335,34.39077,51.82192
53.345,29.20657,38.27822
53.355,21.97261,53.81244
53.365,28.19392,37.68428
53.375,24.94482,38.61527
53.385,25.11163,40.36883
53.395,24.2223,38.43689
53.405,17.65793,31.95997
53.415,21.56333,41.93193
53.425,20.33853,50.60332
53.435,26.03843,39.01163
53.445,21.91696,35.73087
53.455,21.72587,35.71695
53.465,24.80119,39.72163
53.475,19.89523,39.34131
53.485,14.39849,39.1709
53.495,24.42896,43.04021
53.505,28.29005,39.73993
53.515,24.52227,41.3745
53.525,21.41222,37.5271
53.535,36.26813,41.80447
53.545,24.84674,36.34208
53.555,29.49009,44.52704
53.565,32.5375,54.9602
53.575,25.11683,39.60065
53.585,26.5924,39.87358
53.595,29.21112,47.93739
53.605,35.11978,49.06636
53.615,25.90773,46.02641
53.625,23.17503,36.53546
53.635,31.58636,46.94747
53.645,35.28021,43.91113
53.655,25.55802,39.85155
53.665,27.67948,49.30211
53.675,33.00411,44.84463
53.685,34.57613,47.24808
53.695,26.30787,42.23561
53.705,34.98556,52.49682
53.715,22.38349,44.67062
53.725,21.86455,48.40042
53.735,18.65903,41.96299
53.745,20.64235,38.01552
53.755,23.48388,42.28615
53.765,25.52281,48.07179
53.775,27.3881,47.54539
53.785,21.71085,45.8293
53.795,25.60903,36.75134
53.805,25.61481,34.00605
53.815,27.17748,37.76781
53.825,20.73424,37.56698
53.835,28.10251,40.99833
53.845,19.2436,31.88929
53.855,21.44921,39.39716
53.865,27.5481,43.64359
53.875,23.51769,48.68376
53.885,25.22846,49.24042
53.905,25.17086,
53.915,42.45552,75.26117
53.925,46.18662,75.07059
53.935,56.36352,94.98965
53.945,28.09124,82.36551
53.955,36.22615,88.39139
53.965,47.30344,109.72386
53.975,29.02499,70.86061
53.985,21.29947,53.65675
53.995,21.17363,51.25917
54.005,21.43773,67.95494
54.015,24.17885,49.89727
54.025,23.75696,43.36629
54.035,24.06859,44.80051
54.045,18.67047,45.72091
54.055,29.28023,54.86281
54.065,21.57059,44.37195
54.075,20.92547,50.3624
54.085,32.00616,45.82594
54.095,31.58579,42.28218
54.105,44.95146,48.94677
54.115,30.18043,48.56655
54.125,26.29823,45.08661
54.135,24.32971,42.70075
54.145,26.88609,49.13653
54.155,31.078,59.81743
54.165,47.31133,86.99623
54.175,88.65855,157.85599
54.185,88.87426,242.21063
54.195,77.20551,202.42723
54.205,79.37609,231.66916
54.215,66.83031,229.65675
54.225,103.26579,279.25301
54.235,73.47806,247.69001
54.245,81.59817,282.04558
54.255,62.67852,253.87634
54.265,64.77855,271.42721
54.275,60.98518,237.97934
54.285,65.35106,292.82787
54.295,58.10761,234.09896
54.305,78.66702,268.19855
54.315,59.66519,265.95087
54.325,72.04013,259.39739
54.335,80.55003,271.66494
54.345,59.15581,238.3803
54.355,87.96881,313.50283
54.365,62.19291,233.72564
54.375,55.59412,284.09518
54.385,63.01714,315.58235
54.395,101.39117,275.35742
54.405,82.71054,262.35302
54.415,71.50103,326.30084
54.425,64.10587,247.63657
54.435,83.21036,285.40476
54.445,73.64798,349.07878
54.455,82.16611,282.90133
54.465,93.85394,321.08455
54.475,60.64904,250.58905
54.485,62.54585,256.00884
54.495,79.8384,290.06489
54.505,91.80925,312.18785
54.515,58.00571,344.43256
54.525,74.37746,269.70071
54.535,85.85018,278.0472
54.545,66.22152,264.19295
54.555,70.2865,258.73033
54.565,69.25684,258.57708
54.575,78.79406,330.93522
54.585,79.55738,251.94139
54.595,56.68017,241.67197
54.605,45.89509,215.64008
54.615,97.01062,317.32979
54.625,64.53111,319.27079
54.635,64.6956,268.58747
54.645,77.18319,273.1833
54.655,56.74949,248.87863
54.665,55.46911,230.10419
54.675,59.91029,235.54913
54.685,61.91901,268.21372
54.695,87.27383,346.85832
54.705,106.93817,362.83249
54.715,59.17804,265.28145
54.725,51.86987,194.73189
54.735,49.77168,231.63419
54.745,54.47598,215.35779
54.755,40.06611,171.39607
54.765,51.81414,195.15464
54.775,64.30835,217.01408
54.785,74.01748,336.23743
54.795,35.70968,205.94118
54.805,42.76176,180.43112
54.815,46.95804,176.32659
54.825,39.19105,169.02624
54.835,52.44815,150.74944
54.845,43.83976,150.22039
54.855,20.35192,91.18867
54.865,21.40101,49.62472
54.875,26.04572,48.93674
54.885,29.02594,46.34428
54.895,31.73316,44.50429
54.905,20.06895,50.90071
54.915,29.17615,46.50478
54.925,31.25209,56.49339
54.935,29.97468,68.59314
54.945,41.44736,72.73045
54.955,39.29315,98.97633
54.965,74.13617,160.87802
54.975,106.67624,179.09128
54.985,51.12614,166.92966
54.995,73.14849,244.42987
55.005,92.23513,205.25714
55.015,64.5019,159.17857
55.025,59.02876,175.31837
55.035,89.45216,215.67981
55.045,59.82349,180.54702
55.055,61.24599,193.15036
55.065,99.2285,271.96836
55.075,68.05981,252.50955
55.085,58.24314,216.27587
55.095,67.26958,257.36583
55.105,68.37781,246.6371
55.115,93.2699,311.61931
55.125,77.11729,248.64087
55.135,57.40651,224.88353
55.145,64.34368,204.88699
55.155,77.59921,368.94953
55.165,75.00596,267.58121
55.175,65.07297,266.38084
55.185,73.69287,306.44693
55.195,84.19425,247.4684
55.205,85.27513,237.10927
55.215,71.0424,219.54185
55.225,87.35209,531.73624
55.235,84.44497,284.17975
55.245,77.57499,269.15579
55.255,91.56414,310.13581
55.265,64.02146,236.80205
55.275,82.03665,342.52541
55.285,87.00074,235.1753
55.295,91.10478,246.53321
55.305,63.52248,229.85201
55.315,64.74916,200.00839
55.325,110.41503,358.6052
55.335,321.54498,586.74289
55.345,122.56901,255.21232
55.355,56.12888,182.15648
55.365,72.66815,160.66931
55.375,68.88329,102.67541
55.385,47.70644,50.77185
55.395,42.91774,56.08762
55.405,20.68411,35.8103
55.415,34.17973,44.17618
55.425,49.29998,52.71033
55.435,28.93198,48.41538
55.445,30.44844,50.50475
55.455,28.39672,54.14168
55.465,30.48988,69.94514
55.475,39.00393,68.5558
55.485,40.60451,77.67052
55.495,44.98815,88.94938
55.505,32.16872,71.77805
55.515,37.85881,58.75951
55.525,34.19864,73.8942
55.535,27.01211,63.74585
55.545,38.58101,60.63485
55.555,31.10395,53.61339
55.565,45.22071,73.87644
55.575,32.4945,60.00991
55.585,24.72626,53.43671
55.595,30.28197,57.01282
55.605,46.94091,65.81092
55.615,29.70547,64.75038
55.625,28.80561,38.51608
55.635,22.33796,35.18696
55.645,23.40457,33.23957
55.655,24.33033,36.41842
55.665,26.44762,49.58391
55.675,22.9781,47.38385
55.685,28.11333,50.53749
55.695,24.11251,51.50382
55.705,17.88303,58.11164
55.715,27.19895,65.64819
55.725,37.74124,86.2675
55.735,37.01303,97.03883
55.745,65.10314,128.54382
55.755,66.55098,101.52688
55.765,61.63278,109.24317
55.775,92.31199,183.9642
55.785,64.52937,147.36806
55.795,57.00199,151.81357
55.805,65.73139,169.26313
55.815,68.39016,210.13039
55.825,67.49618,212.76599
55.835,94.52629,337.85792
55.845,146.79953,476.79606
55.855,116.86755,326.09052
55.865,70.28089,316.31564
55.875,65.55316,240.05735
55.885,57.30689,219.82325
55.895,78.94694,276.33912
55.905,66.06338,230.95434
55.915,45.27711,180.69668
55.925,81.03922,242.60502
55.935,100.19302,344.45985
55.945,99.34446,298.97243
55.955,70.37639,267.91783
55.965,82.20297,306.16266
55.975,66.79822,249.9365
55.985,70.89919,266.59011
55.995,60.11179,257.66844
56.005,65.76385,295.79313
56.015,100.08937,372.21818
56.025,84.07575,318.12367
56.035,85.27076,313.64731
56.045,68.41436,229.19426
56.055,81.95475,314.74534
56.065,49.44015,257.75045
56.075,70.44794,256.81197
56.085,90.31515,301.69477
56.095,98.14893,296.61422
56.105,81.75118,314.44519
56.115,66.67029,245.08495
56.125,94.1911,275.28928
56.135,128.19299,308.64925
56.145,67.05686,278.25781
56.155,83.02847,295.19961
56.165,100.58661,382.09514
56.175,84.46675,331.36457
56.185,54.53643,223.48034
56.195,74.64926,241.52127
56.205,90.92151,320.18929
56.215,75.15669,285.15138
56.225,71.9087,246.81168
56.235,90.4476,296.11813
56.245,122.78461,353.80124
56.255,66.88668,269.89778
56.265,89.39256,286.97614
56.275,95.47919,320.45193
56.285,81.70226,321.04384
56.295,93.30521,307.05591
56.305,67.63103,295.25463
56.315,65.49087,227.3827
56.325,97.84034,280.72802
56.335,107.44946,333.42425
56.345,109.16633,394.48581
56.355,76.74762,265.63604
56.365,66.89182,247.58659
56.375,69.04724,219.31628
56.385,64.54408,196.10939
56.395,57.5975,207.67304
56.405,118.02725,352.21946
56.415,80.59765,268.02929
56.425,81.03322,262.90736
56.435,80.73489,321.6689
56.445,68.46949,227.50793
56.455,56.36394,169.09698
56.465,47.07159,146.7798
56.475,72.64211,75.59877
56.485,59.57976,90.65287
56.495,41.01852,65.58937
56.505,48.05886,78.85046
56.515,52.4825,99.34549
56.525,38.8422,75.38531
56.535,25.02106,69.40626
56.545,26.84195,79.78529
56.555,31.06993,73.0735
56.565,30.81929,82.35334
56.575,28.47204,78.89398
56.585,28.83004,73.77913
56.595,31.81164,79.73414
56.605,31.29187,77.41453
56.615,41.10517,60.28189
56.625,31.57487,72.5576
56.635,34.22877,65.72964
56.645,34.27907,64.9245
56.655,21.79842,57.26
56.665,27.96357,65.09581
56.675,39.32674,69.27849
56.685,32.41072,55.38956
56.695,25.94646,63.45114
56.705,30.92257,57.02687
56.715,40.1657,82.47409
56.725,33.23265,69.18471
56.735,23.47945,63.56091
56.745,28.91478,80.82187
56.755,40.19656,81.14723
56.765,28.14936,70.15207
56.775,30.57761,82.01601
56.785,32.57051,84.19006
56.795,36.63974,82.47604
56.805,35.47556,86.2866
56.815,33.26496,74.39878
56.825,32.54465,73.54697
56.835,38.74806,87.50832
56.845,29.17292,77.18103
56.855,27.29269,76.3682
56.865,34.63305,79.07427
56.875,25.65994,80.17866
56.885,37.64275,68.88673
56.895,26.26294,67.86009
56.905,38.40621,95.75358
56.915,23.72689,57.33959
56.925,40.42279,68.13275
56.935,36.2445,82.4471
56.945,28.91217,61.18287
56.955,26.85166,76.2703
56.965,25.03692,72.12147
56.975,31.29975,67.11173
56.985,29.77513,78.63886
56.995,31.78878,81.20674
57.005,43.6594,93.77886
57.015,41.85729,91.70428
57.025,42.1018,60.5255
57.035,32.9108,52.86973
57.045,29.92911,73.47027
57.055,35.3133,61.87279
57.065,31.70621,58.5801
57.075,24.55295,50.46197
57.085,25.51698,51.355
57.095,34.10499,58.49484
57.105,38.95229,79.09084
57.115,34.54802,100.04103
57.125,30.65243,85.922
57.135,24.91248,61.59212
57.145,26.13662,69.52188
57.155,40.15343,60.88462
57.165,38.09706,64.92351
57.175,37.00359,54.90611
57.185,39.06116,85.75766
57.195,24.81142,51.82023
57.205,30.8872,52.55394
57.215,29.89181,52.1293
57.225,28.55429,59.49689
57.235,34.31795,61.65054
57.245,31.68404,55.4873
57.255,38.31745,73.65963
57.265,37.84382,69.34814
57.275,31.59837,60.65665
57.285,29.74247,66.32666
57.295,33.92097,60.7606
57.305,21.36791,58.43287
57.315,30.19895,60.95967
57.325,31.21769,70.5927
57.335,31.89607,61.17049
57.345,43.36958,55.85778
57.355,22.16608,52.27167
57.365,31.19752,62.11738
57.375,37.60618,71.00687
57.385,30.05256,56.29788
57.395,28.23459,61.8227
57.405,32.94779,60.10818
57.415,42.13971,60.58927
57.425,35.8378,64.26063
57.435,35.40477,62.27218
57.445,37.28144,68.7962
57.455,35.06581,67.5295
57.465,30.61313,53.45434
57.475,33.85888,71.79803
57.485,26.60853,53.66561
57.495,35.35548,59.27393
57.505,36.5321,67.73218
57.515,32.46738,65.0755
57.525,28.31001,60.41679
57.535,28.16284,65.95843
57.545,32.553,77.56268
57.555,33.9495,67.69116
57.565,23.89621,68.19925
57.575,34.30548,65.09095
57.585,33.01879,54.27498
57.595,26.14236,50.23765
57.605,31.8736,52.62718
57.615,28.71546,62.75492
57.625,32.80003,63.9441
57.635,33.96763,63.066
57.645,25.65352,55.3131
57.655,23.62242,55.92505
57.665,35.55221,61.65536
57.675,21.46849,55.16004
57.685,25.92914,50.7528
57.695,27.34463,46.4416
57.705,20.52756,45.01671
57.715,27.44587,50.69965
57.725,21.24191,52.51894
57.735,21.46624,40.57217
57.745,23.17154,48.43996
57.755,31.85068,52.61725
57.765,26.39116,58.67658
57.775,20.81654,48.69115
57.785,31.87467,70.46312
57.795,20.73291,51.60096
57.805,28.77431,64.88477
57.815,26.06437,71.87894
57.825,30.04677,75.72105
57.835,24.92939,68.99948
57.845,35.0274,72.8844
57.855,35.74928,79.09881
57.865,27.72245,69.92116
57.875,30.34269,70.03183
57.885,31.28777,70.90523
57.895,40.94487,82.3387
57.905,34.74313,78.2019
57.915,40.59488,86.76732
57.925,31.27138,68.93724
57.935,27.22663,60.19806
57.945,30.06374,59.84993
57.955,31.06103,56.25743
57.965,25.1024,54.8791
57.975,24.60237,51.19376
57.985,36.24336,59.40345
57.995,38.64598,78.07088
58.005,58.62099,141.96605
58.015,43.76182,131.21663
58.025,83.66263,206.43485
58.035,44.46982,152.21105
58.045,36.2407,200.78689
58.055,48.26033,175.12329
58.065,66.54883,175.50535
58.075,51.09724,146.64243
58.085,64.65192,113.85296
58.095,45.45787,72.23158
58.105,63.84962,111.4139
58.115,56.11552,98.46177
58.125,40.29323,126.10417
58.135,28.57483,42.29491
58.145,23.2237,45.50448
58.155,26.85632,55.69275
58.165,28.671,43.70073
58.175,22.47666,39.88581
58.185,30.37483,45.23695
58.195,36.7026,108.36926
58.205,43.29155,94.472
58.215,61.82791,112.88225
58.225,54.60032,158.58205
58.235,66.60472,238.78712
58.245,80.0861,203.19073
58.255,101.68514,260.43678
58.265,82.96291,249.34471
58.275,72.43549,282.80437
58.285,60.96394,212.21074
58.295,75.91306,246.65682
58.305,82.74057,252.73753
58.315,87.87885,296.51686
58.325,77.09727,308.03956
58.335,89.08758,365.71691
58.345,71.1715,369.37926
58.355,77.22786,437.35499
58.365,54.5457,250.41562
58.375,75.6799,186.4041
58.385,81.49219,224.73517
58.395,55.27293,179.28519
58.405,45.29274,157.18485
58.415,105.68319,400.7327
58.425,64.41525,221.41513
58.435,86.90411,237.72158
58.445,74.55659,237.42635
58.455,79.65791,212.64973
58.465,67.5296,164.04662
58.475,63.64275,140.64482
58.485,52.00434,104.04899
58.495,35.67135,89.841
58.505,35.95786,82.74024
58.515,51.14235,104.42806
58.525,36.59845,96.1687
58.535,37.51549,77.89838
58.545,49.88712,66.55072
58.555,23.00904,47.28719
58.565,22.11324,48.6197
58.575,30.23991,74.9553
58.585,36.24983,62.89648
58.595,23.62878,56.59126
58.605,35.2214,74.92084
58.615,29.89756,64.73328
58.625,35.05748,62.53295
58.635,29.35503,48.62709
58.645,29.8857,51.79044
58.655,32.31839,53.53367
58.665,22.06909,71.77812
58.675,27.43972,73.97956
58.685,30.72335,70.45809
58.695,27.38199,63.74236
58.705,32.79308,65.18612
58.715,41.0972,74.24748
58.725,42.57828,83.49672
58.735,45.66643,77.4193
58.745,39.59423,92.22409
58.755,42.7088,94.43698
58.765,30.01746,67.93426
58.775,22.66283,60.16629
58.785,31.30612,53.6551
58.795,24.17846,54.56453
58.805,17.57003,46.4357
58.815,29.79634,46.37787
58.825,32.39737,50.83489
58.835,24.79833,46.13595
58.845,27.74938,52.11577
58.855,29.17335,51.45664
58.865,26.50313,44.53606
58.875,18.88946,44.79802
58.885,21.40633,44.31748
58.895,27.33072,44.79202
58.905,27.4214,49.77404
58.915,26.55616,51.01006
58.925,23.40045,52.66994
58.935,27.64103,38.79609
58.945,29.94148,34.43721
58.955,26.80587,41.47484
58.965,24.28643,40.30103
58.975,16.44948,39.79347
58.985,30.97741,53.1687
58.995,23.62855,51.47271
59.005,36.8708,63.37743
59.015,50.48192,102.95478
59.025,56.1696,145.86604
59.035,43.97355,137.20816
59.045,66.89237,202.18766
59.055,99.53113,241.20867
59.065,54.54328,177.5455
59.075,78.12227,246.6894
59.085,82.77005,266.83537
59.095,66.04237,384.02026
59.105,37.29525,165.02708
59.115,71.54764,257.66105
59.125,58.44242,205.18681
59.135,65.32653,203.47297
59.145,85.90088,251.09369
59.155,48.42999,176.43625
59.165,43.92932,227.12217
59.175,50.96827,239.05579
59.185,41.13306,174.46536
59.195,56.06358,227.4721
59.205,68.55549,236.73774
59.215,71.79537,274.9418
59.225,52.11933,181.90074
59.235,53.7232,154.64229
59.245,53.94618,91.54006
59.255,31.0612,67.37129
59.265,32.14438,62.37518
59.275,24.12383,51.26526
59.285,26.94159,56.65181
59.295,30.59474,53.19196
59.305,25.64137,57.11769
59.315,20.49549,43.47465
59.325,18.83891,37.06007
59.335,33.00535,56.19563
59.345,17.16979,48.40247
59.355,26.07873,35.50502
59.365,32.88255,46.77241
59.375,48.04373,63.65256
59.385,36.46061,103.30551
59.395,43.05823,96.62351
59.405,98.92832,150.71571
59.415,77.97813,195.28094
59.425,64.58297,180.98408
59.435,57.10987,239.16363
59.445,55.64459,249.85487
59.455,88.01771,326.70389
59.465,73.28219,284.0905
59.475,66.25275,333.24775
59.485,65.92172,345.65843
59.495,82.34969,426.53076
59.505,83.2365,362.66766
59.515,72.45247,394.39627
59.525,75.09778,321.41551
59.535,101.20672,391.48067
59.545,65.27228,288.11056
59.555,113.95836,352.38612
59.565,116.93439,470.91653
59.575,116.29662,407.48175
59.585,99.83791,516.77129
59.595,55.81542,344.33296
59.605,96.80453,490.51326
59.615,79.53451,487.37017
59.625,62.16769,307.12387
59.635,58.64234,280.09831
59.645,103.76774,392.42933
59.655,72.80512,313.136
59.665,77.4353,305.75262
59.675,98.67753,250.56177
59.685,93.04313,277.11631
59.695,76.97901,225.33996
59.705,74.54738,260.4782
59.715,86.87664,303.60605
59.725,85.65606,450.2191
59.735,68.6693,310.80922
59.745,67.79503,262.33696
59.755,91.32318,331.33348
59.765,83.45654,332.00962
59.775,101.42121,415.02952
59.785,68.81926,281.74846
59.795,99.03105,306.18657
59.805,51.27448,217.47
59.815,56.49847,202.60881
59.825,91.4259,323.2414
59.835,74.36025,318.59504
59.845,77.03397,296.76305
59.855,63.92247,365.59313
59.865,67.68021,416.47515
59.875,75.73754,421.98488
59.885,80.11904,416.12334
59.895,67.25948,353.30437
59.905,65.69733,337.88414
59.915,61.51109,326.78578
59.925,97.63057,420.62374
59.935,90.22612,457.20293
59.945,147.93902,529.71876
59.955,91.65088,367.23323
59.965,77.96239,475.32265
59.975,66.98267,321.4035
59.985,79.98486,352.33744
59.995,61.78225,282.90748
