# DESCRIPTION:
# Reference: Gkinis, Vasileios; Vinther, Bo Møllesøe; Popp, Trevor J; et al. (2021): A 120,000-year long climate record from a NW-Greenland deep ice core at ultra-high resolution. Scientific Data, 8, 141, https://doi.org/10.1038/s41597-021-00916-9.
# Data from: https://doi.org/10.1594/PANGAEA.925552. Accessed 07 Jan 2023.
# Comment: Several variables from the original dataset are not included here.
# Comment: Ages for 60.20567 ka b2k and earlier have been added using the age model from Rasmussen et al., 2013: https://doi.org/10.5194/cp-9-2713-2013, data accessed from https://www.iceandclimate.nbi.ku.dk/data/.

Depth ice/snow [m],Age [ka b2k] (GICC05),δ18O H2O [‰ SMOW],δD H2O [‰ SMOW]
2472.15,,-42.876,-336.09
2472.2,,-42.822,-335.74
2472.25,,-39.736,-312.08
2472.3,,-39.188,-307.9
2472.35,,-38.746,-304.58
2472.4,,-38.852,-304.55
2472.45,,-39.349,-307.77
2472.5,,-41.819,-326.74
2472.55,,-42.771,-334.56
2472.6,,-43.6,-340.5
2472.65,,-43.898,-342.85
2472.7,,-41.461,-324.31
2472.75,,-40.782,-319.1
2472.8,,-43.499,-340.09
2472.85,,-44.423,-346.01
2472.9,,-44.66,-347.78
2472.95,,-44.577,-347.75
2473,,-44.354,-345.82
2473.05,,-44.381,-345.66
2473.1,,-44.5,-346.38
2473.15,,-44.422,-345.99
2473.2,,-44.36,-345.9
2473.25,,-44.43,-346.56
2473.3,,-44.649,-347.67
2473.35,,-44.519,-346.89
2473.4,,-44.621,-347.46
2473.45,,-44.4,-346.24
2473.5,,-44.458,-346.56
2473.55,,-44.54,-346.95
2473.6,,-44.463,-347.08
2473.65,,-44.594,-347.28
2473.7,,-44.655,-347.28
2473.75,,-44.412,-346.28
2473.8,,-44.566,-347.62
2473.85,,-44.317,-345.83
2473.9,,-43.261,-338.73
2473.95,,-42.582,-332.79
2474,,-41.275,-322.71
2474.05,,-40.045,-313.37
2474.1,,-40.243,-315.17
2474.15,,-41.904,-328.17
2474.2,,-44.314,-345.66
2474.25,,-44.629,-347.52
2474.3,,-44.494,-346.77
2474.35,,-44.416,-346.67
2474.4,,-44.733,-348.84
2474.45,,-45,-351.22
2474.5,,-44.623,-347.99
2474.55,,-44.477,-346.81
2474.6,,-44.588,-347.77
2474.65,,-43.617,-340.92
2474.7,,-39.757,-310.95
2474.75,,-39.804,-311.88
2474.8,,-43.861,-342.53
2474.85,,-44.61,-348.23
2474.9,,-44.444,-346.79
2474.95,,-44.749,-348.55
2475,,-44.586,-347.4
2475.05,,-44.811,-349.34
2475.1,,-44.797,-348.36
2475.15,,-43.565,-339.6
2475.2,,-42.705,-333.3
2475.25,,-40.917,-320.72
2475.3,,-43.193,-336.92
2475.35,,-44.277,-345.12
2475.4,,-44.363,-345.37
2475.45,,-44.431,-346.08
2475.5,,-42.051,-328.86
2475.55,,-43.934,-342.86
2475.6,,-44.676,-348.25
2475.65,,-44.643,-348.27
2475.7,,-44.614,-347.67
2475.75,,-44.539,-347.37
2475.8,,-44.511,-347.3
2475.85,,-44.479,-346.98
2475.9,,-44.612,-348.02
2475.95,,-44.715,-349.34
2476,,-44.73,-349.5
2476.05,,-44.512,-347.25
2476.1,,-44.496,-347.37
2476.15,,-44.309,-345.7
2476.2,,-44.576,-347.26
2476.25,,-44.702,-348.44
2476.3,,-43.577,-341.51
2476.35,,-43.773,-341.68
2476.4,,-44.386,-346.15
2476.45,,-44.377,-346.48
2476.5,,-43.729,-341.82
2476.55,,-42.12,-329.53
2476.6,,-42.936,-334.85
2476.65,,-43.712,-340.99
2476.7,,-44.123,-344.2
2476.75,,-43.946,-342.96
2476.8,,-43.648,-340.96
2476.85,,-43.171,-337.54
2476.9,,-44.057,-344.28
2476.95,,-42.683,-334.16
2477,,-41.437,-325.68
2477.05,,-40.274,-316.69
2477.1,,-41.94,-329.33
2477.15,,-43.323,-339.66
2477.2,,-44.277,-346.98
2477.25,,-43.677,-341.98
2477.3,,-43.799,-343.37
2477.35,,-42.911,-336.04
2477.4,,-43.991,-343.74
2477.45,,-44.568,-348.38
2477.5,,-45.045,-351.77
2477.55,,-44.723,-349.75
2477.6,,-43.795,-342.35
2477.65,,-42.836,-336.02
2477.7,,-43.422,-341.09
2477.75,,-42.009,-329.44
2477.8,,-42.259,-331.53
2477.85,,-43.352,-339.39
2477.9,,-43.22,-338.61
2477.95,,-42.39,-332.86
2478,,-42.275,-331.56
2478.05,,-42.337,-331.62
2478.1,,-42.381,-331.91
2478.15,,-42.081,-330.27
2478.2,,-41.803,-328.3
2478.25,,-42.436,-331.27
2478.3,,-42.429,-331.81
2478.35,,-42.658,-333.56
2478.4,,-43.014,-336.38
2478.45,,-41.656,-325.62
2478.5,,-39.122,-306.91
2478.55,,-39.655,-310.58
2478.6,,-39.351,-307.95
2478.65,,-40.49,-316.11
2478.7,,-40.142,-314.34
2478.75,,-38.124,-299.07
2478.8,,-39.973,-313.45
2478.85,,-40.322,-315.5
2478.9,,-41.9,-326.62
2478.95,,-41.488,-324.22
2479,,-39.747,-311.29
2479.05,,-38.937,-305.62
2479.1,,-42.253,-328.76
2479.15,,-42.682,-332.29
2479.2,,-42.049,-327.8
2479.25,,-42.914,-334.45
2479.3,,-43.04,-335.21
2479.35,,-42.029,-328.27
2479.4,,-41.413,-323.32
2479.45,,-41.032,-320.15
2479.5,,-40.522,-316.63
2479.55,,-40.689,-316.56
2479.6,,-39.941,-310.43
2479.65,,-39.188,-305.24
2479.7,,-39.184,-304.5
2479.75,,-38.275,-297.86
2479.8,,-36.954,-288
2479.85,,-35.416,-276.71
2479.9,,-35.779,-278.5
2479.95,,-35.182,-274.71
2480,,-35.59,-276.76
2480.05,,-35.63,-276.88
2480.1,,-35.698,-277.15
2480.15,,-35.583,-276.48
2480.2,,-35.451,-275.46
2480.25,,-35.198,-273.33
2480.3,,-35.17,-272.94
2480.35,,-35.063,-272.19
2480.4,,-35.131,-272.29
2480.45,,-35.001,-270.94
2480.5,,-34.709,-268.69
2480.55,,-34.575,-267.35
2480.6,,-34.313,-265.62
2480.65,,-34.337,-265.36
2480.7,,-34.207,-264.46
2480.75,,-34.059,-263.79
2480.8,,-34.043,-263.25
2480.85,,-33.664,-260.43
2480.9,,-33.787,-262.08
2480.95,,-34.045,-263.14
2481,,-34.396,-265.65
2481.05,,-33.796,-260.88
2481.1,,-33.185,-256.32
2481.15,,-32.988,-254.62
2481.2,,-32.941,-254.81
2481.25,,-33.015,-255.05
2481.3,,-33.062,-255.19
2481.35,,-32.989,-254.32
2481.4,,-32.634,-252.35
2481.45,,-33.11,-255.4
2481.5,,-33.038,-254.86
2481.55,,-32.882,-254.54
2481.6,,-32.942,-254.64
2481.65,,-33.145,-255.76
2481.7,,-32.842,-254.94
2481.75,,-33.177,-255.9
2481.8,,-32.866,-254.38
2481.85,,-32.645,-252.31
2481.9,,-32.912,-254.12
2481.95,,-32.705,-254.03
2482,,-33.17,-256.03
2482.05,,-33.216,-256.82
2482.1,,-33.134,-256.85
2482.15,,-33.239,-256.62
2482.2,,-33.116,-255.49
2482.25,,-33.228,-256.66
2482.3,,-32.939,-254.59
2482.35,,-32.942,-253.79
2482.4,,-32.967,-254.35
2482.45,,-32.872,-254.56
2482.5,,-33.853,-261.64
2482.55,,-34.552,-267.15
2482.6,,-34.123,-263.52
2482.65,,-34.054,-263.02
2482.7,,-34.019,-263.44
2482.75,,-34.059,-263.21
2482.8,,-34.177,-264.07
2482.85,,-34.106,-263.71
2482.9,,-34.26,-265.63
2482.95,,-34.719,-269.03
2483,,-35,-271.5
2483.05,,-34.794,-270.43
2483.1,,-35.566,-276.3
2483.15,,-37.408,-290.8
2483.2,,-39.782,-308.63
2483.25,,-40.489,-314.01
2483.3,,-40.845,-317.08
2483.35,,-41.06,-319.11
2483.4,,-41.865,-325.11
2483.45,,-42.618,-331.29
2483.5,,-41.867,-326.05
2483.55,,-41.809,-326.33
2483.6,,-41.882,-327.24
2483.65,,-41.778,-326.79
2483.7,,-42.027,-327.67
2483.75,,-41.951,-327.08
2483.8,,-41.413,-323.98
2483.85,,-42.335,-329.59
2483.9,,-41.229,-320.35
2483.95,,-39.841,-309.98
2484,,-38.352,-297.88
2484.05,,-35.393,-275.11
2484.1,,-35.307,-274.28
2484.15,,-35.196,-272.96
2484.2,,-35.374,-274.6
2484.25,,-36.373,-282.47
2484.3,,-39.665,-307.61
2484.35,,-41.968,-326.25
2484.4,,-42.341,-329.45
2484.45,,-42.674,-332.15
2484.5,,-41.697,-324.32
2484.55,,-39.557,-306.81
2484.6,,-36.107,-280.61
2484.65,,-34.756,-269.24
2484.7,,-33.595,-259.72
2484.75,,-32.821,-253.48
2484.8,,-32.446,-250.99
2484.85,,-33.009,-254.63
2484.9,,-32.832,-255.43
2484.95,,-34.155,-263.81
2485,,-34.909,-270.49
2485.05,,-35.068,-272.2
2485.1,,-37.71,-292.46
2485.15,,-40.794,-317.01
2485.2,,-40.969,-318.19
2485.25,,-37.853,-296.49
2485.3,,-35.238,-273.72
2485.35,,-36.126,-280.25
2485.4,,-37.055,-287.45
2485.45,,-32.733,-252.85
2485.5,,-39.105,-304.19
2485.55,,-41.579,-323.82
2485.6,,-40.248,-313.62
2485.65,,-39.676,-311.07
2485.7,,-40.554,-315.88
2485.75,,-40.598,-314.67
2485.8,,-41.853,-325.12
2485.85,,-42.425,-331.13
2485.9,,-42.291,-330.89
2485.95,,-42.972,-335.47
2486,,-40.506,-316.63
2486.05,,-40.961,-321.35
2486.1,,-40.365,-314.91
2486.15,,-40.865,-319.85
2486.2,,-41.072,-320.38
2486.25,,-39.907,-313.02
2486.3,,-40.507,-315.65
2486.35,,-40.273,-315.11
2486.4,,-41.899,-327.24
2486.45,,-42.665,-333.43
2486.5,,-41.322,-323.77
2486.55,,-40.901,-319.55
2486.6,,-40.717,-319.05
2486.65,,-41.38,-322.3
2486.7,,-41.685,-324.27
2486.75,,-40.265,-313.89
2486.8,,-41.056,-319.68
2486.85,,-41.921,-325.93
2486.9,,-41.552,-323.87
2486.95,,-41.245,-321.74
2487,,-41.69,-324.99
2487.05,,-39.593,-310.56
2487.1,,-39.697,-310.45
2487.15,,-40.282,-314.92
2487.2,,-40.893,-319.36
2487.25,,-40.146,-313.71
2487.3,,-41.8,-325.51
2487.35,,-42.859,-333.5
2487.4,,-40.748,-317.74
2487.45,,-39.579,-309.22
2487.5,,-40.115,-313.14
2487.55,,-40.732,-317.29
2487.6,,-41.184,-320.4
2487.65,,-42.454,-329.75
2487.7,,-42.5,-330.37
2487.75,,-41.878,-326.48
2487.8,,-41.381,-322.04
2487.85,,-40.75,-317.11
2487.9,,-40.276,-313.71
2487.95,,-40.181,-312.83
2488,,-40.023,-312.61
2488.05,,-40.795,-317.29
2488.1,,-40.714,-316.5
2488.15,,-40.619,-315.61
2488.2,,-40.478,-314.83
2488.25,,-40.36,-314.38
2488.3,,-40.535,-314.8
2488.35,,-40.181,-312.87
2488.4,,-40.093,-312.15
2488.45,,-39.681,-309.64
2488.5,,-39.705,-309.62
2488.55,,-39.987,-311.62
2488.6,,-40.864,-318.85
2488.65,,-41.248,-321.02
2488.7,,-40.718,-316.86
2488.75,,-40.632,-317.19
2488.8,,-41.136,-320.33
2488.85,,-41.632,-323.85
2488.9,,-41.421,-322.98
2488.95,,-41.786,-325.18
2489,,-41.419,-323.48
2489.05,,-41.841,-325.73
2489.1,,-41.386,-322.46
2489.15,,-40.076,-312.96
2489.2,,-39.208,-306.97
2489.25,,-39.552,-308.65
2489.3,,-41.062,-319.74
2489.35,,-41.013,-320.3
2489.4,,-41.91,-327.05
2489.45,,-41.36,-322.42
2489.5,,-41.838,-326.62
2489.55,,-42.447,-331.85
2489.6,,-42.242,-330.85
2489.65,,-42.5,-332.03
2489.7,,-42.581,-332.54
2489.75,,-42.163,-330.43
2489.8,,-41.311,-322.11
2489.85,,-36.536,-285.14
2489.9,,-39.247,-304.85
2489.95,,-40.759,-318.55
2490,,-42.329,-331.04
2490.05,,-42.819,-334.34
2490.1,,-42.261,-330.92
2490.15,,-42.501,-331.86
2490.2,,-41.516,-325.08
2490.25,,-41.478,-324.59
2490.3,,-40.972,-319.4
2490.35,,-40.966,-319.56
2490.4,,-40.319,-315.44
2490.45,,-40.305,-314.46
2490.5,,-41.052,-320
2490.55,,-41.251,-322.9
2490.6,,-41.611,-324.51
2490.65,,-41.354,-322.44
2490.7,,-40.943,-320.19
2490.75,,-40.5,-317.86
2490.8,,-41.213,-321.1
2490.85,,-40.259,-314.88
2490.9,,-40.004,-313.64
2490.95,,-40.287,-315.8
2491,,-41.118,-320.95
2491.05,,-41.226,-321.92
2491.1,,-41.356,-322.32
2491.15,,-41.153,-320.89
2491.2,,-41.186,-321.73
2491.25,,-40.976,-321.07
2491.3,,-41.058,-320.65
2491.35,,-41.475,-324.5
2491.4,,-41.493,-324.48
2491.45,,-41.781,-326.66
2491.5,,-41.181,-321.48
2491.55,,-40.773,-318.1
2491.6,,-40.766,-319.16
2491.65,,-41.685,-325.41
2491.7,,-41.566,-324.76
2491.75,,-41.678,-326.33
2491.8,,-41.718,-326.43
2491.85,,-41.913,-327.75
2491.9,,-41.436,-324.07
2491.95,,-41.286,-322.96
2492,,-41.045,-320.99
2492.05,,-40.553,-317.26
2492.1,,-41.108,-321.44
2492.15,,-41.429,-324.04
2492.2,,-41.299,-322.88
2492.25,,-41.34,-322.55
2492.3,,-42.076,-328.19
2492.35,,-41.543,-324.9
2492.4,,-40.556,-317.12
2492.45,,-41.013,-320.21
2492.5,,-41.258,-321.35
2492.55,,-40.705,-317.78
2492.6,,-40.345,-314.8
2492.65,,-40.604,-316.76
2492.7,,-40.915,-319.65
2492.75,,-41.045,-320.41
2492.8,,-41.07,-320.44
2492.85,,-40.819,-318.83
2492.9,,-40.964,-320.33
2492.95,,-41.139,-321.37
2493,,-41.288,-322.14
2493.05,,-41.597,-324.25
2493.1,,-41.758,-325.87
2493.15,,-41.681,-326.19
2493.2,,-41.826,-327.49
2493.25,,-41.967,-327.98
2493.3,,-40.775,-318.74
2493.35,,-40.145,-313.94
2493.4,,-39.768,-311.78
2493.45,,-39.42,-309.03
2493.5,,-39.056,-306.19
2493.55,,-39.019,-305.88
2493.6,,-38.921,-306
2493.65,,-38.851,-303.99
2493.7,,-38.819,-303.75
2493.75,,-38.648,-303.12
2493.8,,-38.744,-303.14
2493.85,,-38.841,-303.15
2493.9,,-38.533,-302.22
2493.95,,-38.698,-302.69
2494,,-38.676,-302.29
2494.05,,-38.598,-301.6
2494.1,,-38.657,-302.19
2494.15,,-39.198,-306.07
2494.2,,-40.157,-313.36
2494.25,,-40.613,-317.4
2494.3,,-40.219,-313.86
2494.35,,-40.515,-315.9
2494.4,,-41.806,-325.57
2494.45,,-41.231,-321.33
2494.5,,-40.206,-313.3
2494.55,,-39.787,-310.74
2494.6,,-39.946,-311.59
2494.65,,-40.037,-312.75
2494.7,,-41.212,-321.5
2494.75,,-42.193,-328.49
2494.8,,-42.309,-329.67
2494.85,,-40.525,-316.04
2494.9,,-39.787,-310.46
2494.95,,-39.889,-311
2495,,-40.094,-312.71
2495.05,,-41.013,-319.59
2495.1,,-41.416,-322.72
2495.15,,-40.924,-318.92
2495.2,,-40.659,-316.83
2495.25,,-40.95,-319.33
2495.3,,-41.176,-320.78
2495.35,,-41.669,-324.34
2495.4,,-41.785,-325.13
2495.45,,-41.302,-321.41
2495.5,,-41.641,-323.88
2495.55,,-41.616,-324.42
2495.6,,-41.269,-321.22
2495.65,,-41.192,-320.52
2495.7,,-40.739,-317.55
2495.75,,-40.635,-316.53
2495.8,,-40.573,-316.5
2495.85,,-40.509,-315.66
2495.9,,-40.42,-314.9
2495.95,,-40.307,-314.65
2496,,-40.175,-313.29
2496.05,,-40.286,-314.28
2496.1,,-40.347,-315.13
2496.15,,-40.313,-314.63
2496.2,,-40.191,-314.29
2496.25,,-40.002,-312.98
2496.3,,-40.477,-315.67
2496.35,,-41.992,-327.37
2496.4,,-41.951,-327.18
2496.45,,-41.645,-325.12
2496.5,,-41.493,-322.76
2496.55,,-41.607,-324.09
2496.6,,-41.774,-325.14
2496.65,,-41.705,-324.91
2496.7,,-41.949,-326.29
2496.75,,-42.309,-329.12
2496.8,,-42.34,-329.49
2496.85,,-42.429,-330.75
2496.9,,-42.523,-331.33
2496.95,,-42.155,-329.17
2497,,-40.575,-316.76
2497.05,,-39.468,-308.51
2497.1,,-39.159,-307.01
2497.15,,-39.512,-309.53
2497.2,,-39.952,-311.76
2497.25,,-40.204,-313.72
2497.3,,-40.723,-317.98
2497.35,,-40.566,-316.79
2497.4,,-40.34,-314.48
2497.45,,-40.032,-312.83
2497.5,,-39.997,-313.13
2497.55,,-40.908,-319.65
2497.6,,-41.354,-323.26
2497.65,,-40.455,-316.18
2497.7,,-40.711,-318.31
2497.75,,-40.53,-316.41
2497.8,,-40.396,-315.23
2497.85,,-40.272,-314.9
2497.9,,-40.413,-315.49
2497.95,,-39.914,-312.15
2498,,-39.912,-312.15
2498.05,,-39.905,-312.31
2498.1,,-39.887,-311.3
2498.15,,-39.871,-311.38
2498.2,,-39.66,-310.15
2498.25,,-39.682,-310
2498.3,,-39.609,-309.46
2498.35,,-39.649,-310.18
2498.4,,-39.88,-311.21
2498.45,,-39.693,-309.88
2498.5,,-39.12,-305.94
2498.55,,-39.215,-307.07
2498.6,,-39.63,-309.39
2498.65,,-39.137,-306.05
2498.7,,-38.653,-302.44
2498.75,,-38.852,-304.05
2498.8,,-39.279,-307
2498.85,,-39.499,-309.05
2498.9,,-39.612,-309.73
2498.95,,-39.678,-308.93
2499,,-39.604,-308.46
2499.05,,-39.555,-308.18
2499.1,,-39.498,-308.05
2499.15,,-39.643,-309.12
2499.2,,-39.606,-308.82
2499.25,,-39.517,-308.52
2499.3,,-39.079,-305.29
2499.35,,-39.382,-307.58
2499.4,,-39.967,-311.82
2499.45,,-40.614,-316.33
2499.5,,-41.032,-319.75
2499.55,,-41.07,-319.61
2499.6,,-41.313,-321.54
2499.65,,-41.712,-325.12
2499.7,,-42.049,-326.81
2499.75,,-42.107,-328.05
2499.8,,-42.638,-331.27
2499.85,,-42.697,-331.93
2499.9,,-42.41,-330.02
2499.95,,-42.307,-329.45
2500,,-42.174,-328.57
2500.05,,-42.152,-327.99
2500.1,,-42.156,-328.24
2500.15,,-42.296,-329.22
2500.2,,-42.359,-329.91
2500.25,,-41.669,-324.61
2500.3,,-40.717,-317.59
2500.35,,-40.236,-313.67
2500.4,,-40.275,-313.94
2500.45,,-40.214,-314.06
2500.5,,-40.494,-315.49
2500.55,,-40.589,-316.92
2500.6,,-40.038,-312.36
2500.65,,-39.964,-312.03
2500.7,,-40.286,-314.51
2500.75,,-40.261,-314.55
2500.8,,-40.009,-312.64
2500.85,,-39.798,-310.32
2500.9,,-39.455,-308.16
2500.95,,-40.345,-314.95
2501,,-41.283,-322.34
2501.05,,-40.932,-319.54
2501.1,,-40.141,-313.08
2501.15,,-40.587,-316.61
2501.2,,-40.844,-318.72
2501.25,,-40.434,-315.87
2501.3,,-40.796,-318.57
2501.35,,-41.402,-322.6
2501.4,,-41.601,-324.38
2501.45,,-41.32,-322.87
2501.5,,-41.213,-321.8
2501.55,,-41.103,-321.7
2501.6,,-41.224,-321.23
2501.65,,-41.165,-320.92
2501.7,,-41.434,-323.14
2501.75,,-40.951,-319.57
2501.8,,-41.648,-324.3
2501.85,,-41.646,-324.16
2501.9,,-41.388,-322.34
2501.95,,-41.808,-325.73
2502,,-42.061,-327.42
2502.05,,-42.082,-327.46
2502.1,,-41.814,-325.74
2502.15,,-41.527,-323.48
2502.2,,-41.351,-322.39
2502.25,,-41.56,-324.01
2502.3,,-41.483,-322.96
2502.35,,-41.34,-322.15
2502.4,,-40.983,-320.41
2502.45,,-40.993,-319.53
2502.5,,-41.025,-319.89
2502.55,,-39.89,-311.54
2502.6,,-39.704,-309.6
2502.65,,-39.53,-308.68
2502.7,,-40.5,-315.86
2502.75,,-41.832,-325.4
2502.8,,-41.394,-322.46
2502.85,,-40.2,-313.79
2502.9,,-40.719,-317.22
2502.95,,-42.548,-331.12
2503,,-42.468,-330.27
2503.05,,-42.378,-329.96
2503.1,,-42.392,-330.19
2503.15,,-41.871,-326.23
2503.2,,-41.455,-323.14
2503.25,,-41.743,-325.25
2503.3,,-42.14,-328.08
2503.35,,-40.8,-317.51
2503.4,,-40.008,-311.8
2503.45,,-39.473,-308.82
2503.5,,-39.645,-309.12
2503.55,,-39.705,-310.12
2503.6,,-39.813,-310.74
2503.65,,-39.925,-311.6
2503.7,,-40.018,-312.31
2503.75,,-40.066,-312.42
2503.8,,-40.014,-312.16
2503.85,,-39.959,-311.6
2503.9,,-39.766,-310.55
2503.95,,-40.475,-315.39
2504,,-41.539,-323.38
2504.05,,-42.523,-331.08
2504.1,,-42.527,-331.23
2504.15,,-42.11,-328.34
2504.2,,-41.508,-324.07
2504.25,,-41.232,-321.36
2504.3,,-41.468,-322.69
2504.35,,-41.623,-324.65
2504.4,,-41.547,-323.44
2504.45,,-41.649,-324.27
2504.5,,-41.848,-325.99
2504.55,,-42.389,-330.02
2504.6,,-42.321,-329.34
2504.65,,-42.172,-328.21
2504.7,,-42.297,-328.79
2504.75,,-42.329,-329.61
2504.8,,-42.586,-331.44
2504.85,,-42.536,-331.02
2504.9,,-42.325,-329.67
2504.95,,-42.327,-329.75
2505,,-42.43,-330.06
2505.05,,-42.452,-330.43
2505.1,,-42.323,-329.92
2505.15,,-42.36,-330.34
2505.2,,-42.318,-329.88
2505.25,,-42.324,-329.17
2505.3,,-42.168,-328.38
2505.35,,-41.867,-326.44
2505.4,,-42.138,-327.81
2505.45,,-42.072,-327.94
2505.5,,-41.997,-327.37
2505.55,,-42.161,-328.32
2505.6,,-41.863,-325.96
2505.65,,-41.397,-322.62
2505.7,,-41.356,-322.32
2505.75,,-40.885,-318.37
2505.8,,-40.45,-315.35
2505.85,,-40.22,-313.86
2505.9,,-40.437,-315.9
2505.95,,-40.938,-319.94
2506,,-40.792,-318.25
2506.05,,-40.706,-317.96
2506.1,,-40.492,-316.61
2506.15,,-41.823,-327.51
2506.2,,-42.921,-335.82
2506.25,,-42.262,-330.61
2506.3,,-41.508,-323.79
2506.35,,-41.425,-323.38
2506.4,,-41.475,-323.16
2506.45,,-41.631,-324.25
2506.5,,-41.883,-326.23
2506.55,,-41.948,-327.33
2506.6,,-42.141,-328.44
2506.65,,-42.218,-329
2506.7,,-42.032,-328.13
2506.75,,-42.197,-328.91
2506.8,,-41.955,-327.07
2506.85,,-40.96,-319.69
2506.9,,-40.429,-315.52
2506.95,,-40.283,-314.52
2507,,-41.146,-320.84
2507.05,,-41.68,-325.35
2507.1,,-42.017,-327.89
2507.15,,-41.569,-324.58
2507.2,,-40.918,-319.05
2507.25,,-40.571,-316.82
2507.3,,-40.503,-316.78
2507.35,,-40.711,-318.45
2507.4,,-40.791,-319.31
2507.45,,-40.583,-318.6
2507.5,,-40.278,-315.72
2507.55,,-39.754,-312.18
2507.6,,-40.03,-313.27
2507.65,,-39.993,-313.08
2507.7,,-39.907,-312.51
2507.75,,-40.05,-314.17
2507.8,,-40.366,-315.67
2507.85,,-40.254,-314.95
2507.9,,-40.857,-318.71
2507.95,,-41.398,-323.07
2508,,-41.581,-324.64
2508.05,,-41.554,-324.79
2508.1,,-41.801,-326.45
2508.15,,-41.531,-324.17
2508.2,,-41.217,-321.89
2508.25,,-41.111,-321
2508.3,,-41.67,-325.24
2508.35,,-41.703,-326.16
2508.4,,-41.907,-327.21
2508.45,,-41.331,-322.56
2508.5,,-41.05,-320.45
2508.55,,-40.968,-319.79
2508.6,,-41.008,-320.56
2508.65,,-40.962,-319.29
2508.7,,-40.957,-319.85
2508.75,,-41.135,-321.25
2508.8,,-41.155,-321.41
2508.85,,-41.249,-321.84
2508.9,,-40.702,-318.26
2508.95,,-40.203,-314.85
2509,,-40.371,-315.02
2509.05,,-40.162,-314.44
2509.1,,-40.465,-315.83
2509.15,,-40.694,-317.93
2509.2,,-41.077,-320.51
2509.25,,-41.325,-322.16
2509.3,,-41.436,-323.37
2509.35,,-41.253,-322.24
2509.4,,-41.415,-322.88
2509.45,,-41.31,-322.43
2509.5,,-41.261,-322.3
2509.55,,-41.563,-323.52
2509.6,,-42.073,-327.18
2509.65,,-42.407,-329.23
2509.7,,-42.497,-330.14
2509.75,,-42.598,-331.57
2509.8,,-41.649,-324.02
2509.85,,-40.832,-318.25
2509.9,,-41.047,-320.09
2509.95,,-42.003,-328.31
2510,,-42.743,-334.26
2510.05,,-42.398,-331.29
2510.1,,-41.98,-328.27
2510.15,,-42.034,-329.52
2510.2,,-42.146,-329.88
2510.25,,-41.549,-324.16
2510.3,,-41.318,-322.99
2510.35,,-40.649,-317.74
2510.4,,-40.778,-318.38
2510.45,,-40.879,-318.78
2510.5,,-40.74,-317.5
2510.55,,-40.842,-318.07
2510.6,,-40.799,-318.15
2510.65,,-40.42,-315.24
2510.7,,-40.157,-312.72
2510.75,,-40.19,-313.05
2510.8,,-40.38,-314.89
2510.85,,-40.678,-317.92
2510.9,,-40.597,-317.46
2510.95,,-41.664,-325.51
2511,,-41.511,-323.6
2511.05,,-41.404,-322.56
2511.1,,-41.352,-321.88
2511.15,,-41.056,-319.88
2511.2,,-40.736,-317.93
2511.25,,-41.223,-321.57
2511.3,,-41.819,-325.89
2511.35,,-41.983,-326.75
2511.4,,-41.659,-324.75
2511.45,,-41.484,-323.59
2511.5,,-40.314,-314.06
2511.55,,-39.89,-310.94
2511.6,,-40.06,-312.88
2511.65,,-40.13,-313.22
2511.7,,-40.209,-313.22
2511.75,,-40.26,-313.64
2511.8,,-40.266,-314.19
2511.85,,-40.342,-314.88
2511.9,,-40.332,-314.88
2511.95,,-39.175,-304.67
2512,,-40.454,-316.57
2512.05,,-41.249,-321.15
2512.1,,-41.44,-323.35
2512.15,,-41.78,-325.73
2512.2,,-41.101,-320.16
2512.25,,-40.768,-318.19
2512.3,,-40.937,-319.97
2512.35,,-40.852,-318.83
2512.4,,-38.881,-301.67
2512.45,,-38.236,-296.44
2512.5,,-40.532,-315.66
2512.55,,-41.135,-320.84
2512.6,,-41.461,-323.94
2512.65,,-42.032,-328.74
2512.7,,-41.922,-327.63
2512.75,,-41.617,-324.91
2512.8,,-41.279,-322.28
2512.85,,-38.774,-300.76
2512.9,,-40.598,-316.76
2512.95,,-39.787,-310.01
2513,,-40.169,-313.28
2513.05,,-40.766,-318.7
2513.1,,-41.439,-323.57
2513.15,,-41.619,-325.43
2513.2,,-40.353,-315.42
2513.25,,-36.206,-280.68
2513.3,,-38.123,-295.83
2513.35,,-40.332,-316.07
2513.4,,-40.797,-318.02
2513.45,,-40.294,-314.84
2513.5,,-41.645,-325.01
2513.55,,-40.707,-317.02
2513.6,,-41.334,-324.48
2513.65,,-43.016,-335.54
2513.7,,-42.892,-335.54
2513.75,,-43.09,-336.51
2513.8,,-43.23,-337.31
2513.85,,-41.743,-325.76
2513.9,,-39.819,-310.22
2513.95,,-37.294,-288.73
2514,,-36.279,-280.48
2514.05,,-39.845,-310.63
2514.1,,-39.266,-305.35
2514.15,,-39.486,-307.05
2514.2,,-39.344,-306.3
2514.25,,-38.861,-302.3
2514.3,,-38.401,-298.13
2514.35,,-37.727,-293.27
2514.4,,-36.229,-280.63
2514.45,,-36.571,-284.5
2514.5,,-37.764,-292.57
2514.55,,-38.551,-298.87
2514.6,,-40.145,-312.19
2514.65,,-40.86,-318.37
2514.7,,-41.141,-321.8
2514.75,,-41.149,-322.26
2514.8,,-41.468,-324.44
2514.85,,-41.561,-324.28
2514.9,,-42.284,-329.69
2514.95,,-42.861,-334.77
2515,,-43.09,-336.33
2515.05,,-42.823,-334.2
